Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,latitude,longitude
2.25163863148623,-0.686212655995849,0.951811419937336,-0.00759016068065531,-0.83851020318545,-0.0246040229434771,0.830325954302852,-0.0381956643929734,-0.315482981297061,0.50090326057844,-0.657096599021835,-1.44129897139926,0.408366210634714,-1.09313905187235,0.657436502857782,1.01897312339723,0.29376073930218,-1.30879414782879,1.22261673917932,0.509732118168578,1.47074495245838,0.112683074106218,-0.589310028684058,0.396307008560904,-0.410487739680008,0.174866556146983,0.569905609457716,0.746417989152202,0.569783354045311,-2.21929493631531,0.615094750419487,0.171950492267104,1.24286510100026,-0.0143069561089556,0.924218858197323,0.0162372231612647,0.816823804433797,0.512122806519563,0.800832165121174,-0.64870048880283,0.419848791773601,0.773192430251378,1.24527478106098,1.55186699501919,-1.43887953640969,-0.176777640184567,0.637954662338243,-0.884560902584364,0.436830667698762,-0.992968123905128,-0.375982631306239,-0.882979845321927,0.063486933983805,0.273056325747111,0.791529114783658,-0.174813348875802,0.19217717672048,0.102129851359398,0.226238180483937,-1.97794653371631,0.443502825678105,-0.730005667413362,0.598272007200099,0.427194373719768,1.87128601055358,1.01156765139403,0.229255320412383,0.786889922034347,1.2922170196544,-0.669213176529263,0.532557373261995,-0.478470752256348,-1.15299882562201,0.324348870084235,0.745769643541858,-0.416823176159149,1.76847858511558,-0.446695252888488,0.141709226406755,-0.385813824959127,-0.691637944915241,-0.539611169138945,-0.0261284250025125,-0.110220193690608,-0.0762246265008742,-0.0278520678294925,-1.27005564781353,1.22889481894899,1.57307585685139,-0.405815534293914,0.328902300876396,0.908532376235296,0.534652750064944,1.12451860295807,0.269746111558765,-0.186791449064288,0.0418064429613099,-0.136212769535611,-0.884464734365504,-0.277099365170031,0.473752000127852,0.679754404337038,1.45337223758617,-1.46223100478283,-0.0610967009456937,-0.223828767753181,0.676940328129876,0.505000469689284,-0.042337492245325,0.88417599775024,-0.463831390321645,-0.268279423689872,0.279885506580892,-0.110700615682146,-0.758466166826929,-0.0863369842726831,21.7984427441567,-81.6817979110424
-0.757691960302711,-0.201276498715135,-2.11433253631439,0.25910421630275,-0.112863892501002,-0.480011064412324,-0.435717146797943,-0.883867841406814,-0.0880542476236554,1.29289383712017,0.169634927981859,0.897445023440784,-0.301478383287256,-0.606099402984451,0.564526798584824,0.511479984872042,-0.393045783165557,-1.59123266962414,-0.0909298948528681,-0.0298458822204861,0.555625521293336,0.984499524976474,1.46968636419683,0.863473893139756,0.448701676197003,0.115870384036567,0.698107438112552,-0.107107075303968,-0.343073509112553,-0.611664958284384,-1.00815169354516,-0.212804606205397,0.22558247950321,0.271135446484134,-1.42040790172134,0.115881541331784,-0.143445216539186,1.07505146681157,-1.22411586957067,0.607914128695781,-1.15643463114108,-0.737875383370681,-1.26819960091048,-0.336327584240487,-0.675933845999548,-1.07986962448686,-0.636179384165268,1.15627168623612,-0.578321776002965,1.18524457276884,0.935037748357949,-0.623281735785861,-0.271740857580449,0.331033832715436,-0.200691619741206,-0.0345595752405095,0.166420653061628,-1.34392072172473,0.653518051376796,0.835202188376161,0.221962422792107,0.867811610023192,-0.982876092575036,-0.743773792682152,0.753844201229267,0.752720985125395,0.71288622187863,2.05830102300075,1.70011594352041,-1.06886461670078,-1.09088353761982,-0.274659441476458,0.862345950492823,0.155358195281889,-0.512916634539059,0.71642086165473,-0.425503988326658,1.10557445477566,0.221229482330843,-0.651637257579211,0.351561757289893,0.85708966598689,0.970261281153838,-1.40396421988327,0.615547039888646,-1.41905529172877,0.676079198268908,0.134833214527899,-0.117308219625125,0.985773235637223,-0.582263887377586,-0.602385995459228,-1.34447008216544,-0.543099414466849,0.504844261996914,-0.464230758308068,-2.35945909520899,-0.367612720102453,0.266246162016536,-0.861557357258833,-0.69271420706926,1.61455390499829,-0.482065381314192,0.392871872554863,-1.19336790860677,-1.2778532276071,-0.231910070798165,-1.04872756182268,0.671969721680367,1.03644060756531,-0.818205416914094,-2.1370095163471,0.165018499696011,0.166079782077834,-0.74039637282938,-0.0107000282667272,56.3184427441567,-5.00179791104239
2.41856093660107,0.13717383929477,-1.83451685276703,-4.15297055633157,-0.361560325773637,0.0962521947452082,0.470569711321528,-0.493859795147374,0.163153425974991,0.592812772136437,0.558335134881498,1.20467756782367,-1.56313015095024,-0.673369571856845,0.585576370101574,-0.191652441758697,-1.36632799111727,0.269893616281344,1.82655056535432,0.708462338399271,1.54790251675179,0.562467130507836,-0.656673138578419,-0.149755802414974,1.00238775384085,-1.37369222398638,0.34490387643612,-0.303837789808341,-0.104757190800299,-0.499753754889023,-1.23287316831323,-1.32323555481418,-1.08287314439877,-0.612664956463529,-1.96468951961854,-0.476704617939521,-0.635808512172501,-0.723321125738442,-0.781106297430085,-0.130892913780594,-0.16053213530629,1.25382646860491,-0.300795760472397,0.137455363345719,0.886592393708245,1.60553690127814,-2.03557288848782,0.368719476015796,-0.520331043781367,-0.22927466562141,-0.279817273365915,-0.604608721870134,-0.891233441864627,-0.554432750966413,0.226996433518826,-0.553624048622881,0.284914563606552,-0.615160464842871,0.0570468037321739,-0.347704147487924,-0.907279163831205,0.13403734947327,-0.877254046416051,0.145446470234502,0.684093797836387,2.15958752142792,-0.398637922850115,0.916295371428118,-1.23673857989093,-0.411579859734306,-0.628590688724225,-0.898749878878286,0.878647419198205,-0.447489947539549,-0.829984383175901,0.847944133934832,-0.0562728253348907,1.93268706966732,-0.36615406408898,-2.4081453737097,-0.394588273544584,0.704969581279742,1.42984882138105,0.213292222522481,-0.941885919762845,-0.838553621678054,0.723338413842594,1.24487690899555,-1.56996427319155,2.06571561280919,-1.57416101231613,1.31496752217068,1.2885838360555,0.557335337804399,0.101289710709563,-0.0508401403011797,0.0874811031417555,0.587789209163635,1.14148465026511,0.740431698892349,2.04020471301995,-2.0544165245937,-1.76004629048429,-1.45039000497734,1.73958080549905,-0.484774322480194,-0.581064448656939,-2.58437933100931,1.32480974110343,-0.8772069163495,-1.10383776752691,1.4907604737757,0.460676110902961,-0.54936624329053,0.438321331176518,0.537296795890619,-2.35155725584326,101.938202088958
-1.28676569974114,0.245478746734638,-0.0274781202415941,0.857701962085894,0.328622759194427,-0.828196986676794,0.729842136027725,0.471540713571586,1.23855737196195,-0.820855508064445,-1.46417282546002,0.998078621875737,-0.273290512969835,-0.0339718396105861,0.138778888844287,-0.0106203087386325,-1.88285050841833,0.90563400692013,0.252573724740593,1.6866013516278,-0.817831368250553,0.351143087194257,0.844969801752512,0.328946062359139,0.608932938320147,-0.0593976702931756,-0.00101076085746465,-0.719077715224269,-0.39019903669361,0.234425353389489,0.75544722551999,-0.314870129537101,0.293272112090781,-0.275903523349107,-0.488694613960492,0.210717876824141,-1.08095059305668,-0.130909563876904,-2.70802021091639,0.331544165219385,-0.405739398296549,-0.494463383404414,-1.32769288424877,1.89284989499708,0.382680065214499,-0.151958707175726,-0.597332787800874,-0.624431645918173,-0.968433684586173,0.281071960317353,0.870759274636965,0.534742085433394,-0.363359284080001,-0.423828307807987,0.0498239944384993,0.502165015810077,-0.304243244873364,-0.200355577110433,-0.773534941313422,0.754062416677181,-1.87502969796816,1.51070442267141,-0.64369283023564,1.34244308793476,-1.00843925870613,-0.885873738261012,0.0960846424852416,-1.30835237616775,-1.06034038014442,0.840153114040206,0.124278031231859,-0.53021942845801,-0.187495818155502,-0.732350760751433,0.764392600925221,0.638635693687654,0.969587954777957,-0.332286300193881,0.21290878547095,-0.430156418671239,0.500883117194817,0.362894562925691,-0.746398321793296,-0.738018123049652,0.684225024472957,-0.117577014736887,0.198919876235954,0.137351333809729,-0.393706379545627,-0.896115519709624,-1.86689549027721,-0.573400420314506,-1.90432571347412,-0.521856305829934,-0.109990486193335,0.101050285539868,0.49278206106153,-0.803631878150484,1.45175834937095,-0.448319723935273,-0.607628267946705,0.880069235701949,-0.430223675555961,1.31597040532556,-1.18211176727412,0.507054929033488,0.468082166433643,1.20619369016503,0.47156861416272,1.50508953755198,-0.76869459620285,-0.76634766064994,-0.937728545703742,-0.13533163445537,-0.0313463290387477,-0.462289723730344,17.5684427441567,95.5982020889576
-0.413460826741895,0.0415795272238579,-1.9477794053831,0.48987155309669,-0.496437600018538,0.287156904337398,-0.612026037365969,-0.666961962651229,1.02524793170854,1.10948411201475,-0.765423244917482,0.0600802329315877,0.689762858510044,-0.100078411275464,0.024330361568486,0.516257488037146,0.0859100154696632,-2.00617642998535,0.438904735172837,0.926063352586479,1.35689476714312,1.26323217286959,-0.0725173201261902,0.359229066623119,-0.928706138148034,-0.694730356622832,-0.136461066646934,-0.0439730705331783,0.62336094165104,-1.42337031247482,-0.268668480370265,-1.77485677969272,0.639145659624942,-1.02476025511945,-1.69306823459418,-0.628979132666152,0.0332968915503968,0.212253963187279,-0.597058339954465,1.02807639273939,-1.3125995525758,-0.0254840325369118,0.178204619783531,0.108115566594141,0.035343938012846,-0.744812890228047,0.135036422757488,1.18829834267743,-0.115682298465895,-0.49476203412887,-0.347703560963426,-1.10435831740443,-1.06728462648097,-0.749231320099401,-0.212823738120552,0.858280959311358,-0.577996455429601,-0.3846715345331,-0.443179726694206,-0.483692897847569,-0.114717633583693,0.375054898499139,-0.627885270860676,-0.410567829262252,0.753911506315461,1.4058733834046,0.100903337527127,0.802710090885542,1.3228304936869,-0.169355565714598,-0.997923672812103,0.362112262084684,0.981989168660368,0.555807636005266,-0.134917456987275,1.00550093084013,0.949810854985399,1.95979479994521,2.01831231295607,-1.16297695838324,-1.30947761371531,0.217943195695651,1.02455774911162,-1.0538011422853,0.0729829044655579,-0.00129575264587207,0.827156671769001,0.109166254522585,-0.192135485885965,1.43542998436599,0.155544720161206,1.44150451871342,-0.0495684818154926,1.51846588447047,1.3140801267374,-0.954287005449392,-0.815366722255229,-1.0804072524538,0.130307031358215,-0.636490784093045,1.10960254012562,2.87483952944861,-1.37110752497658,0.881348762606907,0.374920883371039,-0.610372965053745,0.177486666584846,-0.505020746079707,0.124388249641918,1.45605416789872,-1.35972402505053,-1.56568403198922,0.0630866763145625,1.06666800341903,0.564568773137015,-0.323480698173565,45.1484427441567,14.9182020889576
-0.0628058498337187,0.163862408297174,0.468715425891485,-0.116360776260302,-0.978575997461765,0.17153205724483,0.477583490099677,-0.205946616379962,-1.08181044598384,-0.408344176401377,-0.0817922144618634,-0.169296245269038,-0.0278367714170388,-0.250669105649363,0.0736651756061331,-0.460051896432023,-0.651182176938737,1.50459188968988,0.884569494418896,-0.00764298858185019,0.313509206603006,-0.786249179557705,0.322267655989343,-1.05827081070911,-0.253292740537777,0.672199144802255,0.239155402723683,-0.413754010265783,-0.0842599964837559,-0.142249289734732,0.470750799982556,-0.30134809187064,-0.963658648507758,0.307296014334915,0.213993361298233,0.126054897815636,-0.134389291582766,-0.392358276121638,0.458796658464324,0.38257464822191,-0.0191626503450947,0.0423859715012711,0.0826442058070042,-0.625650082800593,0.729067919054107,1.20748639312346,-1.09669167742493,0.48849830763031,0.605835792446467,0.393162806843651,-0.695587899071006,-0.162355377428787,1.29852125001141,-0.10317011284598,0.468594875737468,-0.364776286563487,0.0683910474388858,0.13042663116754,-1.02503065178392,-0.231515975568039,0.0623686860186681,-0.905264011796053,-0.120223511268741,0.703641348204204,-0.189461309964135,-1.11683864543267,-0.801114411384182,-0.4297769202582,-1.79996349304158,-1.21903804173908,0.289382344496789,0.462714333364621,-0.144076194257165,-0.147518281084238,-0.077566713600637,0.418903133658778,-1.15969138049323,0.111414884485472,-0.670501850583682,0.336215461547819,0.121942090503812,-0.741793651789451,-0.422370430074017,1.99278083862075,-0.485233746864969,-0.228723324699397,-0.151602518354705,0.0303820157069269,-0.371415631718951,-0.928279036779843,0.125941789140397,0.33676010669724,0.618151787521719,-0.666294452174887,0.212594353827593,0.82420305554722,-0.132182809851279,0.596262991661636,-0.611112156924807,1.4412386996226,0.555315650649555,-1.74939226158557,-0.801097463846509,0.362163702982101,-0.0640974852319656,0.270503172496184,-0.252153154366817,0.508803809926055,-0.355291483825296,0.0563860458003669,0.997517000874877,0.152460457975272,1.04029195081284,-0.443728044494026,0.321675846842667,0.0883730669598086,-11.9315572558433,-52.8317979110424
0.79947569640997,0.751225646055824,-0.576250896079752,-0.0560206686143485,-0.713007302928497,1.12341910059783,0.59309626376936,-0.167849218905339,0.828895830768578,-0.184906157494744,-0.0894936151720516,0.942086470492191,-0.0773017438740338,-0.51107917472501,-1.25144352139664,-0.159421031939998,0.239665446248948,0.175112555786176,0.597492793008054,-0.509394472642972,0.310928469074953,-0.035717153711343,-0.604096681911412,1.0912722010276,0.813400669437025,0.373217204281352,0.680224637845562,-0.369001269789863,0.0913686862042077,-0.202314667401318,-0.15810780856594,0.404376043490848,0.316017040205702,-0.134064355245561,0.401051412611582,0.682646864766397,-0.364997921380528,0.143724419374549,0.189609490125434,0.473370865988337,0.653504377056769,0.907264792181922,-0.279356406367546,0.30894818078701,-0.351239112568744,0.226010157698439,-0.89643020198202,-0.108294487281298,-0.790024068623539,-0.444973337943524,0.565117176142951,0.10373883091279,0.524978792787358,-0.520268140861392,-0.198664027026697,0.0430739573077623,0.444173652224112,-1.25633885781524,-0.73399231379656,-1.17652939957979,-0.184174914516497,-0.327955895259325,-0.34152304781189,-0.0671471160000451,0.0580492729592945,0.578011214713471,-0.877779252988465,-0.102652531286624,-0.409778992691185,0.0737601872536643,-0.32190034384376,-0.0603418564131882,0.126269545837218,0.188175966444737,-0.370453447322825,0.750686277932671,0.205570274187503,0.566967645256115,-0.857446600596919,-0.565618802703394,0.0431182553328955,-0.535633048392396,1.10356799327457,0.479994226128435,-0.920752998742885,0.382199635348622,0.460520235026182,0.147028146930451,-0.0582381000329988,1.23625357788275,0.586699584184847,-0.0578255273177653,0.681257899591822,-0.393209162348813,0.44898520304309,0.0499879713604086,0.28823602379386,-0.443859119391574,-0.055340091982191,0.0923198064793334,-0.100551365897447,-0.338793579628659,-0.615608900081849,0.612727312861079,1.19895546026468,0.608041466692085,-0.955702365116987,0.308673818674833,0.693796796149764,-0.522645880348875,-0.337946266526331,1.10671360960744,-0.31678086071853,-0.493124675105451,-0.0122461152075557,-0.699111637279769,-11.9315572558433,-52.8317979110424
1.08971270218908,0.0177252226537987,-0.315275258151403,-0.175281573117153,-0.203883950493323,-0.898093792985042,-0.078405000924372,0.719282372126697,-0.0172897497254705,-0.512379042352211,0.096462208870539,-0.904420314034507,-0.958255411576657,0.328241452480783,1.41096330035557,1.08735463398392,-0.894250052170001,-0.310680324408449,0.141916874103288,0.370456661616321,0.191168419063037,-0.472948607188897,-0.895052941281633,-0.116264907594393,-0.0770196799531185,-0.981628124791683,0.806362755645316,-0.845705333321701,-1.43382598384752,0.29241249636298,-1.19679321328325,0.55660464034926,0.083278845966617,-0.395224233072872,-0.429912231732904,-0.434890365145462,-0.585957574931695,-0.781069814271369,-0.364936610432551,-0.812613958408042,-0.456796361491875,0.393656197638404,-1.17817866978115,-0.576536774961692,-1.48093318741841,-0.283990492450526,-0.00704288718267943,0.649171267994653,-0.27256201368176,-0.498323939484566,0.787277235063146,0.89598725299351,0.191135413267837,1.40527512782175,-0.609311931192395,-0.367131193309239,0.0676797975728091,-0.777359182766055,0.973570856920077,-0.126541084840631,-0.617851656035776,0.506205571811962,-0.70452846160786,-0.433059641639731,1.01174717307763,0.426791407521841,-0.335873205265599,1.1946439361454,-0.27183519317943,0.634383549692179,0.345547514731022,-0.0229997147894855,0.328301025840894,-0.380829454688021,-0.59014997140951,-1.13977066118738,0.898573953511525,-0.18458649917331,0.49913412307957,0.104411384514807,0.71685458267911,0.460295420234736,0.157410383622316,-0.413838581382771,-0.422649820574766,0.163064151735163,0.541593993030603,-0.503065097139784,-0.193277471269289,0.441272077844636,0.530823175632025,-1.20851805562029,0.999867246284311,-0.669440687301053,-1.03213642874382,0.705404984233246,0.895540344453609,-0.579242877549984,-0.164885232759116,-0.486939405726985,-0.145585589048252,-0.235803525332082,0.503147861956305,-0.458373747553721,1.03991571528884,0.120639559609606,0.242133197533342,-0.460556839600785,0.509711946121836,-0.945085823431401,-0.710260014677204,-0.262886077100651,-0.201220272290908,0.152926669465091,0.674888310389364,-0.303806179439648,32.4284427441567,72.3182020889576
0.0821718524920995,0.0570408159675607,-1.72838256506839,-0.973956301714815,0.4797946397941,0.803148879519187,0.212457939945641,-0.193161898491744,0.515965174454803,-0.158915621894031,1.15897765086643,0.795092236342588,-0.313311368558288,0.39387861332355,-0.701961235076471,-0.948329658925349,-1.38014267939648,0.137757232126922,0.107002179692948,0.168120076479181,-1.02596485213868,0.413834303991874,0.588760654886095,0.80510987251645,0.290932973873416,0.274438777718737,0.375171833914285,0.811113708226363,-1.13983339044581,0.138886952286764,0.247794859701438,-1.11132938797892,-0.722566598387628,-0.567218106817338,-0.222327581817963,0.961115721019338,-0.993978124046275,-0.30465688556098,-1.25293255085162,0.683940650866667,0.334066325762345,-0.0475929850139255,-1.04730591446566,-0.664890128536681,0.926848849812408,-0.311015441716638,0.585144522213307,0.541996862508084,-0.600335609356293,0.100704492279972,0.28482606744912,0.458834322431821,0.487846732182333,-2.02932326972298,0.784246453375316,-0.0976569333967098,-0.202830638878625,0.153097040841531,-0.789551699520018,0.889213855812681,-0.0118562429149437,0.189539179011107,-0.208429363374463,-1.20110484760424,-1.08762749431715,0.336719998655742,0.738581793226678,-1.21240079211791,-1.91756601173969,0.498481446999737,-0.695319838756508,0.805063051100678,0.767689198740719,-0.200723806218631,-0.525455055610699,0.948260197105514,-1.48510750474648,1.35213253572248,-0.273066236971589,-0.0494981171309726,-0.0403491655462533,1.92942051698331,-0.310039498981448,0.0747946680372055,-0.929774656670859,-0.875560080498482,0.660302414200147,-0.0121902998849309,-2.16639944217972,-0.931038883482178,-0.10128545789363,-0.354291151147764,-0.309361917661479,-1.32787394541807,0.656536119429726,0.516028463909044,0.543243587571707,-0.405791443128414,-0.110592895890329,0.29688214837883,0.0952714389802247,-0.98480003009209,-0.84768501301496,0.628051895035936,0.109521799265622,0.92673997527263,-0.672277757965197,-0.146813519835309,0.797984827352645,0.375162257569913,-0.641016868410888,0.258869624236711,0.211464822928393,0.511201812480427,0.717692980842534,0.295153024566046,45.0784427441567,64.3282020889576
-0.130374898958968,-0.0298841699782685,0.249296503396419,-0.568926289132164,-0.573028813750995,0.643829604113983,0.152876888083679,0.0885697836554737,0.708347110749445,0.550224279545596,0.135454255377846,0.337168490613303,0.732539487635068,0.343590158450657,-0.280652287218506,-0.105823641188469,0.375112736576056,0.587243626349234,-0.723162375566792,-0.763383691769997,-0.0441159412046358,-0.187767380674455,-0.0489595934546575,0.0439006870696584,-0.121630172441031,0.499130491609289,-0.00603155585391956,0.281448673074005,0.309804193298991,-0.786796549415928,0.355329483582214,0.777163103927925,0.0671647798569423,0.0760304385958789,0.583358350734463,0.216804733716272,0.421525088757014,0.636351038193593,0.0865900626895449,0.240828651282276,0.406567826432908,-0.0128680578773125,0.0384199242846952,0.289670368441028,-0.20721799417593,0.111348454721534,0.267769455831977,0.598895441948903,0.168500329291776,0.501887053848394,-0.337188707685131,-0.609340024941614,0.335181971635993,-0.0739385334199245,0.0321250096562181,0.342422135522709,-0.131522254131424,0.108313126635692,-0.905820616033576,-0.08073166284483,-0.163362216829006,-0.256489928216224,-0.535503347213825,-0.298199956049375,-0.174749948114695,-0.612486356762296,-0.268681522901342,0.497967347527879,-0.118671615058462,-0.180207619864869,0.106128942941237,-0.15959278933677,-0.682719501317449,0.848215898137186,-0.770837661613674,0.298471104828538,-0.3106337965067,0.158206931078665,-0.500715233677011,-0.232443669023029,0.414746855683487,-0.593546653410308,-0.318930906088191,0.0689027439747809,0.215792481386967,-1.07195394942807,0.193423440135823,0.123662810450627,0.352262975321665,0.42814328195185,0.395899918980129,-0.201317715561004,0.438100755321891,-0.80554095829091,-0.253902077327973,0.872532705856542,-0.520368331644852,0.00365945988558449,0.299768449427595,-0.463954865106537,-0.318679278443978,-0.287256977494,-0.298790957578782,-0.420221948037586,-0.0998685200672177,-0.137616996244125,0.190762669255519,1.05237074913776,0.354977410527673,0.188837479145617,0.114626034505299,0.0346165429278099,0.471650237434168,-0.18182227429429,-0.035903299158882,-0.929360340855217,2.55844274415674,31.9182020889576
